NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
RXRB	1	RXRB	
RXRA	1	RXRA	
TSNAX	1	TSNAX	
NLE1	1	NLE1	
MIDN	1	MIDN	
CLGN	1	CLGN	
TEPSIN	1	TEPSIN	
G6PD	1	G6PD	
MID1	1	MID1	
MID2	1	MID2	
DOK1	1	DOK1	
SEL1L	1	SEL1L	
FUT8	1	FUT8	
PRPH	1	PRPH	
PHF11	1	PHF11	
PROC	1	PROC	
CRMP1	1	CRMP1	
PDLIM1	1	PDLIM1	
PDLIM4	1	PDLIM4	
PDLIM7	1	PDLIM7	
MAPK14	1	MAPK14	
MAPK15	1	MAPK15	
MAPK10	1	MAPK10	
SERPINE2	1	SERPINE2	
SERPINE1	1	SERPINE1	
IPP	1	IPP	
HENMT1	1	HENMT1	
DUS4L	1	DUS4L	
ACOT8	1	ACOT8	
ACOT7	1	ACOT7	
BIN1	1	BIN1	
ACOT2	1	ACOT2	
ANOS1	1	ANOS1	
YME1L1	1	YME1L1	
FAM160B1	1	FAM160B1	
SERPINH1	1	SERPINH1	
TRIP6	1	TRIP6	
SERPINI2	1	SERPINI2	
RAD17	1	RAD17	
SERPINA2	1	SERPINA2	
SPIN4	1	SPIN4	
SERPINA9	1	SERPINA9	
SERPINA5	1	SERPINA5	
TRIM8	1	TRIM8	
TRIM6	1	TRIM6	
TRIM7	1	TRIM7	
CSRP2	1	CSRP2	
TRIM5	1	TRIM5	
C17orf50	1	C17orf50	
ITPK1	1	ITPK1	
ITPKA	1	ITPKA	
SERPINC1	1	SERPINC1	
MISP	1	MISP	
SERPIND1	1	SERPIND1	
GTF2H4	1	GTF2H4	
SEPTIN8	1	SEPTIN8	
GYG1	1	GYG1	
TPD52	1	TPD52	
TTPAL	1	TTPAL	
SEMA7A	1	SEMA7A	
RHOBTB3	1	RHOBTB3	
RHOBTB1	1	RHOBTB1	
RHOBTB2	1	RHOBTB2	
PSAP	1	PSAP	
IGFBP6	1	IGFBP6	
RAD9A	1	RAD9A	
ANKRD33B	1	ANKRD33B	
GADL1	1	GADL1	
DNALI1	1	DNALI1	
NIPSNAP1	1	NIPSNAP1	
RTN4RL1	1	RTN4RL1	
SEMA3C	1	SEMA3C	
SFTPA2	1	SFTPA2	
SEMA3D	1	SEMA3D	
SEMA3B	1	SEMA3B	
SEMA3G	1	SEMA3G	
SEMA3E	1	SEMA3E	
SEMA3F	1	SEMA3F	
JAKMIP1	1	JAKMIP1	
DPCD	1	DPCD	
AP3M2	1	AP3M2	
AP3M1	1	AP3M1	
EEF2KMT	1	EEF2KMT	
DPF2	1	DPF2	
DPF3	1	DPF3	
PSG1	1	PSG1	
ACOD1	1	ACOD1	
PSG4	1	PSG4	
PSG7	1	PSG7	
WDPCP	1	WDPCP	
NMD3	1	NMD3	
DPH1	1	DPH1	
DPH2	1	DPH2	
DPH5	1	DPH5	
DPH7	1	DPH7	
SIGLEC11	1	SIGLEC11	
SIGLEC10	1	SIGLEC10	
GYS2	1	GYS2	
GYS1	1	GYS1	
CEACAM1	1	CEACAM1	
RAD51D	1	RAD51D	
CEACAM6	1	CEACAM6	
NME7	1	NME7	
CEACAM5	1	CEACAM5	
FIBIN	1	FIBIN	
LCMT2	1	LCMT2	
ZNF354C	1	ZNF354C	
CMIP	1	CMIP	
KCTD1	1	KCTD1	
KCTD2	1	KCTD2	
KCTD5	1	KCTD5	
KCTD6	1	KCTD6	
TIPRL	1	TIPRL	
TEDC1	1	TEDC1	
AGER	1	AGER	
PDZD4	1	PDZD4	
PDZD3	1	PDZD3	
SMAD4	1	SMAD4	
SMAD3	1	SMAD3	
SMAD6	1	SMAD6	
SMAD7	1	SMAD7	
C10orf120	1	C10orf120	
PSTK	1	PSTK	
RWDD1	1	RWDD1	
RWDD3	1	RWDD3	
RWDD4	1	RWDD4	
XPNPEP1	1	XPNPEP1	
XPNPEP3	1	XPNPEP3	
FAM243B	1	FAM243B	
FAM243A	1	FAM243A	
CKMT1B	1	CKMT1A	
HEMK1	1	HEMK1	
LRATD1	1	LRATD1	
OPTN	1	OPTN	
JUP	1	JUP	
EIF2AK1	1	EIF2AK1	
LGMN	1	LGMN	
DPYS	1	DPYS	
EVPLL	1	EVPLL	
DUSP4	1	DUSP4	
DUSP5	1	DUSP5	
DUSP2	1	DUSP2	
CRPPA	1	CRPPA	
DUSP9	1	DUSP9	
ATAD1	1	ATAD1	
CCDC6	1	CCDC6	
PCYT2	1	PCYT2	
LGSN	1	LGSN	
BFSP1	1	BFSP1	
ETFA	1	ETFA	
ETFB	1	ETFB	
PTER	1	PTER	
VPS9D1	1	VPS9D1	
ARL13B	1	ARL13B	
ARL13A	1	ARL13A	
E2F3	1	E2F3	
E2F4	1	E2F4	
E2F5	1	E2F5	
ICAM1	1	ICAM1	
KEL	1	KEL	
C6orf118	1	C6orf118	
ROPN1	1	ROPN1	
FAM9B	1	FAM9B	
FAM9C	1	FAM9C	
PTK6	1	PTK6	
NDUFAF5	1	NDUFAF5	
NDUFAF1	1	NDUFAF1	
MON1B	1	MON1B	
SPATC1L	1	SPATC1L	
PPP3CB	1	PPP3CB	
ARHGEF9	1	ARHGEF9	
C6orf141	1	C6orf141	
SGSM3	1	SGSM3	
PRDM6	1	PRDM6	
ETS1	1	ETS1	
ETS2	1	ETS2	
TSG101	1	TSG101	
INAVA	1	INAVA	
CNN3	1	CNN3	
CNN2	1	CNN2	
CNN1	1	CNN1	
AP4B1	1	AP4B1	
LMNB2	1	LMNB2	
LMNB1	1	LMNB1	
MKKS	1	MKKS	
ETV7	1	ETV7	
ACOX2	1	ACOX2	
ACOX3	1	ACOX3	
NT5C2	1	NT5C2	
PRPS1L1	1	PRPS1L1	
YY1AP1	1	YY1AP1	
ERCC1	1	ERCC1	
ERCC8	1	ERCC8	
PI4K2B	1	PI4K2B	
DQX1	1	DQX1	
WDR83	1	WDR83	
WDR92	1	WDR92	
WDR93	1	WDR93	
WDR91	1	WDR91	
WDR73	1	WDR73	
HCFC2	1	HCFC2	
WDR76	1	WDR76	
WDR82	1	WDR82	
PI4K2A	1	PI4K2A	
WDR61	1	WDR61	
BLOC1S5	1	BLOC1S5	
FAM124B	1	FAM124B	
MKS1	1	MKS1	
WDR5B	1	WDR5B	
WDR49	1	WDR49	
WDR41	1	WDR41	
PHF24	1	PHF24	
UBL7	1	UBL7	
WDR38	1	WDR38	
FAM126B	1	FAM126B	
KIFBP	1	KIFBP	
AHRR	1	AHRR	
WDR25	1	WDR25	
WDR26	1	WDR26	
WDR24	1	WDR24	
WDR12	1	WDR12	
WDR13	1	WDR13	
IGLL1	1	IGLL1	
POGLUT2	1	POGLUT2	
POGLUT1	1	POGLUT1	
PPP1CC	1	PPP1CC	
POGLUT3	1	POGLUT3	
AP5S1	1	AP5S1	
SSUH2	1	SSUH2	
THOC7	1	THOC7	
ORC5	1	ORC5	
ORC6	1	ORC6	
UBR7	1	UBR7	
OSBPL9	1	OSBPL9	
UVRAG	1	UVRAG	
FANCL	1	FANCL	
OSBPL2	1	OSBPL2	
FANCC	1	FANCC	
FANCG	1	FANCG	
LHX1	1	LHX1	
NOB1	1	NOB1	
PLRG1	1	PLRG1	
C1QL1	1	C1QL1	
DNAJC1	1	DNAJC1	
ACTBL2	1	ACTBL2	
NOA1	1	NOA1	
DNAJC4	1	DNAJC4	
COCH	1	COCH	
DNAJB9	1	DNAJB9	
DNAJB8	1	DNAJB8	
DNAJA3	1	DNAJA3	
DRG1	1	DRG1	
DRG2	1	DRG2	
PARS2	1	PARS2	
PRAMEF33	1	PRAMEF33	
HS6ST3	1	HS6ST3	
RPS10	1	RPS10	
COG8	1	COG8	
COG6	1	COG6	
COG4	1	COG4	
ARRDC3	1	ARRDC3	
P3H2	1	P3H2	
PRAMEF20	1	PRAMEF20	
P3H1	1	P3H1	
YOD1	1	YOD1	
PRAMEF27	1	PRAMEF27	
NEIL3	1	NEIL3	
PRAMEF25	1	PRAMEF25	
CSTF3	1	CSTF3	
PRAMEF11	1	PRAMEF11	
PRAMEF10	1	PRAMEF10	
PRAMEF17	1	PRAMEF17	
SCFD1	1	SCFD1	
PRAMEF19	1	PRAMEF19	
AP5M1	1	AP5M1	
PRAMEF18	1	PRAMEF18	
PRAMEF13	1	PRAMEF13	
SCFD2	1	SCFD2	
PRAMEF12	1	PRAMEF12	
C1QBP	1	C1QBP	
FEZF1	1	FEZF1	
PARP6	1	PARP6	
STRADA	1	STRADA	
STRADB	1	STRADB	
GP1BA	1	GP1BA	
MLF1	1	MLF1	
MACIR	1	MACIR	
NDUFA10	1	NDUFA10	
CNDP1	1	CNDP1	
CNDP2	1	CNDP2	
ARHGDIA	1	ARHGDIA	
CERCAM	1	CERCAM	
LPL	1	LPL	
LPO	1	LPO	
LPP	1	LPP	
NONO	1	NONO	
UQCC1	1	UQCC1	
GPSM1	1	GPSM1	
GPSM2	1	GPSM2	
ASNSD1	1	ASNSD1	
RPS4X	1	RPS4X	
RPS3A	1	RPS3A	
FCHSD1	1	FCHSD1	
FCHSD2	1	FCHSD2	
AIM2	1	AIM2	
CDH13	1	CDH13	
SLFNL1	1	SLFNL1	
KANSL2	1	KANSL2	
LIPC	1	LIPC	
LIPI	1	LIPI	
LIPG	1	LIPG	
SAMD12	1	SAMD12	
SAMD10	1	SAMD10	
SAMD11	1	SAMD11	
CSNK2A1	1	CSNK2A1	
CSNK2A3	1	CSNK2A3	
CSNK2A2	1	CSNK2A2	
DNTTIP1	1	DNTTIP1	
CLNS1A	1	CLNS1A	
CFAP99	1	CFAP99	
PARPBP	1	PARPBP	
AIRE	1	AIRE	
VTI1A	1	VTI1A	
FAM220A	1	FAM220A	
NELFA	1	NELFA	
C7orf57	1	C7orf57	
NSUN4	1	NSUN4	
NSUN3	1	NSUN3	
KARS1	1	KARS1	
STYXL1	1	STYXL1	
FOXS1	1	FOXS1	
FOXR1	1	FOXR1	
MYLK2	1	MYLK2	
MYLIP	1	MYLIP	
TICAM2	1	TICAM2	
TICAM1	1	TICAM1	
LIX1	1	LIX1	
RNASEH2B	1	RNASEH2B	
RNASEH2A	1	RNASEH2A	
MAX	1	MAX	
GLIS3	1	GLIS3	
CPA4	1	CPA4	
C7orf61	1	C7orf61	
FOXN1	1	FOXN1	
ARHGAP11B	1	ARHGAP11B	
CELF1	1	CELF1	
CELF2	1	CELF2	
CELF3	1	CELF3	
CELF4	1	CELF4	
CELF5	1	CELF5	
FSD1L	1	FSD1L	
ME3	1	ME3	
FOXL1	1	FOXL1	
FOXK2	1	FOXK2	
MMAA	1	MMAA	
DHODH	1	DHODH	
SFRP4	1	SFRP4	
RIMKLA	1	RIMKLA	
RCOR2	1	RCOR2	
RCOR1	1	RCOR1	
DOC2A	1	DOC2A	
SUV39H1	1	SUV39H1	
MLX	1	MLX	
UTP14A	1	UTP14A	
UTP14C	1	UTP14C	
FOXD4	1	FOXD4	
ANKDD1B	1	ANKDD1B	
MME	1	MME	
FOXC1	1	FOXC1	
CYP2A13	1	CYP2A13	
CAVIN1	1	CAVIN1	
ENGASE	1	ENGASE	
MPG	1	MPG	
CPOX	1	CPOX	
MPO	1	MPO	
IFI44L	1	IFI44L	
MRO	1	MRO	
BMP6	1	BMP6	
BMP4	1	BMP4	
BMP3	1	BMP3	
BMP2	1	BMP2	
TAB1	1	TAB1	
PNLIPRP1	1	PNLIPRP1	
HMGB4	1	HMGB4	
SULT4A1	1	SULT4A1	
CFAP45	1	CFAP45	
UTP15	1	UTP15	
CFAP52	1	CFAP52	
NAA30	1	NAA30	
UTP11	1	UTP11	
MMP2	1	MMP2	
MMP9	1	MMP9	
MVD	1	MVD	
CFAP53	1	CFAP53	
RBM22	1	RBM22	
MVK	1	MVK	
RBM48	1	RBM48	
BMT2	1	BMT2	
RBM41	1	RBM41	
TAF8	1	TAF8	
TAF5	1	TAF5	
RBM45	1	RBM45	
RBM46	1	RBM46	
TPGS1	1	TPGS1	
DCAF4	1	DCAF4	
DCAF7	1	DCAF7	
MYC	1	MYC	
CDK20	1	CDK20	
SULT2A1	1	SULT2A1	
WNT10B	1	WNT10B	
CDK15	1	CDK15	
JDP2	1	JDP2	
TCAIM	1	TCAIM	
EEF1AKMT3	1	EEF1AKMT3	
FAM107B	1	FAM107B	
NBN	1	NBN	
LZTS1	1	LZTS1	
GLB1L3	1	GLB1L3	
NEUROD1	1	NEUROD1	
NEUROD2	1	NEUROD2	
NEUROD4	1	NEUROD4	
NEUROD6	1	NEUROD6	
ACSS1	1	ACSS1	
KCNIP3	1	KCNIP3	
KCNIP4	1	KCNIP4	
METAP1	1	METAP1	
ACSM6	1	ACSM6	
HABP2	1	HABP2	
ACSL1	1	ACSL1	
ACSL4	1	ACSL4	
ACSL3	1	ACSL3	
NLN	1	NLN	
DTNA	1	DTNA	
RAB39A	1	RAB39A	
ALOX15B	1	ALOX15B	
PARP12	1	PARP12	
PARP11	1	PARP11	
UBAP1L	1	UBAP1L	
MYL6B	1	MYL6B	
PRPF19	1	PRPF19	
AMPD1	1	AMPD1	
PRPF18	1	PRPF18	
ALOX12B	1	ALOX12B	
PRPF31	1	PRPF31	
CHCHD3	1	CHCHD3	
DTX3	1	DTX3	
DTX4	1	DTX4	
TBCB	1	TBCB	
ACSF3	1	ACSF3	
ACSF2	1	ACSF2	
SPO11	1	SPO11	
MNS1	1	MNS1	
TSEN34	1	TSEN34	
SKAP1	1	SKAP1	
SKAP2	1	SKAP2	
EXD1	1	EXD1	
SULT1A1	1	SULT1A1	
SULT1A2	1	SULT1A2	
NR2F1	1	NR2F1	
NR2F2	1	NR2F2	
TBL2	1	TBL2	
RNF227	1	RNF227	
ARHGAP8	1	ARHGAP8	
ARHGAP1	1	ARHGAP1	
SULT1C3	1	SULT1C3	
SULT1C4	1	SULT1C4	
PPARG	1	PPARG	
PPARD	1	PPARD	
NEURL1B	1	NEURL1B	
CRBN	1	CRBN	
CENPI	1	CENPI	
CENPO	1	CENPO	
CENPP	1	CENPP	
CRAT	1	CRAT	
CENPS	1	CENPS	
EXOC3L4	1	EXOC3L4	
TBR1	1	TBR1	
KHDRBS1	1	KHDRBS1	
KHDRBS2	1	KHDRBS2	
KHDRBS3	1	KHDRBS3	
NRF1	1	NRF1	
TXNDC5	1	TXNDC5	
MOB2	1	MOB2	
RMND1	1	RMND1	
C14orf28	1	C14orf28	
ALAD	1	ALAD	
ACTR3	1	ACTR3	
ACTR2	1	ACTR2	
ACTR6	1	ACTR6	
ACTR5	1	ACTR5	
IMPACT	1	IMPACT	
SNAP47	1	SNAP47	
GTPBP10	1	GTPBP10	
TBXT	1	TBXT	
TBX5	1	TBX5	
TBATA	1	TBATA	
CPNE8	1	CPNE8	
SMARCB1	1	SMARCB1	
CCDC89	1	CCDC89	
CPNE5	1	CPNE5	
CPNE4	1	CPNE4	
CPNE7	1	CPNE7	
CPNE3	1	CPNE3	
CPNE2	1	CPNE2	
CCDC78	1	CCDC78	
OMD	1	OMD	
TALDO1	1	TALDO1	
CCDC81	1	CCDC81	
CCDC83	1	CCDC83	
TRIM64B	1	TRIM64B	
EXT1	1	EXT1	
ECHDC1	1	ECHDC1	
NOL11	1	NOL11	
CSRNP2	1	CSRNP2	
CSRNP3	1	CSRNP3	
THTPA	1	THTPA	
NUDCD3	1	NUDCD3	
OTUD6B	1	OTUD6B	
UFD1	1	UFD1	
KIF9	1	KIF9	
PDIK1L	1	PDIK1L	
DEPDC4	1	DEPDC4	
HSD17B4	1	HSD17B4	
CYP17A1	1	CYP17A1	
OSM	1	OSM	
ACTL8	1	ACTL8	
BOP1	1	BOP1	
TCAP	1	TCAP	
ALLC	1	ALLC	
OTC	1	OTC	
C1orf56	1	MENT	
LOXL1	1	LOXL1	
ACTG2	1	ACTG2	
LOXL2	1	LOXL2	
ACTG1	1	ACTG1	
AMMECR1L	1	AMMECR1L	
DUXA	1	DUXA	
BORA	1	BORA	
OTUD6A	1	OTUD6A	
NABP1	1	NABP1	
ALPL	1	ALPL	
PYROXD2	1	PYROXD2	
GALK2	1	GALK2	
GALK1	1	GALK1	
C1orf94	1	C1orf94	
TCHP	1	TCHP	
DNAI2	1	DNAI2	
TENT5C	1	TENT5C	
ACTA2	1	ACTA2	
ACTA1	1	ACTA1	
FAM153B	1	FAM153B	
CRY2	1	CRY2	
CHI3L2	1	CHI3L2	
ASB15	1	ASB15	
ASB16	1	ASB16	
ASB10	1	ASB10	
CRYM	1	CRYM	
DNAI1	1	DNAI1	
FAM155A	1	FAM155A	
ACTC1	1	ACTC1	
NAA80	1	NAA80	
ATG14	1	ATG14	
ATG13	1	ATG13	
CEP72	1	CEP72	
MCMBP	1	MCMBP	
KAT14	1	KAT14	
CEP78	1	CEP78	
AFAP1L1	1	AFAP1L1	
CEP85	1	CEP85	
CEP89	1	CEP89	
CSAD	1	CSAD	
FARS2	1	FARS2	
AIFM1	1	AIFM1	
AIFM2	1	AIFM2	
HADHA	1	HADHA	
TCP1	1	TCP1	
CEP63	1	CEP63	
NR1I3	1	NR1I3	
ALOX5	1	ALOX5	
NR1H4	1	NR1H4	
NR1H3	1	NR1H3	
PAPOLB	1	PAPOLB	
MB21D2	1	MB21D2	
VASH2	1	VASH2	
PGD	1	PGD	
EBNA1BP2	1	EBNA1BP2	
TSSK6	1	TSSK6	
TSSK4	1	TSSK4	
STAMBP	1	STAMBP	
CCDC25	1	CCDC25	
RNPEP	1	RNPEP	
EMILIN3	1	EMILIN3	
HMGCS2	1	HMGCS2	
CCDC34	1	CCDC34	
HMGCS1	1	HMGCS1	
POLR1C	1	POLR1C	
CCDC68	1	CCDC68	
CCDC69	1	CCDC69	
BPHL	1	BPHL	
NSL1	1	NSL1	
POLR2C	1	POLR2C	
CCDC77	1	CCDC77	
JAZF1	1	JAZF1	
ASCC1	1	ASCC1	
CCDC59	1	CCDC59	
ZGLP1	1	ZGLP1	
POLR3E	1	POLR3E	
POLR3F	1	POLR3F	
CCDC63	1	CCDC63	
NPIPB7	1	NPIPB7	
CCDC60	1	CCDC60	
CCDC62	1	CCDC62	
KLHDC7A	1	KLHDC7A	
KLHDC7B	1	KLHDC7B	
FRAT1	1	FRAT1	
PNP	1	PNP	
POR	1	POR	
SUCLG1	1	SUCLG1	
ZNHIT3	1	ZNHIT3	
KLHDC8B	1	KLHDC8B	
TRIM75P	1	TRIM75P	
KLHDC8A	1	KLHDC8A	
C2CD2L	1	C2CD2L	
PRL	1	PRL	
UGDH	1	UGDH	
MPND	1	MPND	
MPP2	1	MPP2	
MPP4	1	MPP4	
LSAMP	1	LSAMP	
KBTBD3	1	KBTBD3	
KBTBD4	1	KBTBD4	
KBTBD6	1	KBTBD6	
KBTBD2	1	KBTBD2	
KBTBD7	1	KBTBD7	
CABS1	1	CABS1	
FAM161B	1	FAM161B	
RASL12	1	RASL12	
IDI1	1	IDI1	
PXK	1	PXK	
CABP2	1	CABP2	
KLHDC10	1	KLHDC10	
KLHDC2	1	KLHDC2	
KLHDC3	1	KLHDC3	
KLHDC1	1	KLHDC1	
KLHDC9	1	KLHDC9	
NR2E1	1	NR2E1	
SNAPC2	1	SNAPC2	
SNAPC3	1	SNAPC3	
HAGH	1	HAGH	
RBMS2	1	RBMS2	
RBMS3	1	RBMS3	
ATF6B	1	ATF6B	
NR2C2	1	NR2C2	
PCED1B	1	PCED1B	
PSMD8	1	PSMD8	
PSMD9	1	PSMD9	
PSMD6	1	PSMD6	
TDO2	1	TDO2	
RUFY4	1	RUFY4	
RUFY2	1	RUFY2	
PSME1	1	PSME1	
MRPL17	1	MRPL17	
AGAP4	1	AGAP4	
MRPL15	1	MRPL15	
PSMF1	1	PSMF1	
PUSL1	1	PUSL1	
HAO2	1	HAO2	
MRPL28	1	MRPL28	
ABTB1	1	ABTB1	
TDP2	1	TDP2	
PSMG1	1	PSMG1	
EZH1	1	EZH1	
EFCAB3	1	EFCAB3	
MRPL38	1	MRPL38	
MRPL39	1	MRPL39	
EFCAB2	1	EFCAB2	
MRPL44	1	MRPL44	
MBLAC1	1	MBLAC1	
PSMA4	1	PSMA4	
MBLAC2	1	MBLAC2	
PSMA1	1	PSMA1	
IDUA	1	IDUA	
MRPL58	1	MRPL58	
PSMA8	1	PSMA8	
TRMT10C	1	TRMT10C	
SPSB3	1	SPSB3	
PSMC5	1	PSMC5	
TMCO6	1	TMCO6	
PSMC3	1	PSMC3	
PSMC4	1	PSMC4	
NEPRO	1	NEPRO	
HAT1	1	HAT1	
TRABD2B	1	TRABD2B	
GDPGP1	1	GDPGP1	
NADK2	1	NADK2	
MTRF1L	1	MTRF1L	
RBPJL	1	RBPJL	
NTN5	1	NTN5	
NTN1	1	NTN1	
NTN3	1	NTN3	
PTPN1	1	PTPN1	
ANHX	1	ANHX	
MTRES1	1	MTRES1	
PTPN2	1	PTPN2	
THUMPD2	1	THUMPD2	
SPATA21	1	SPATA21	
RSAD1	1	RSAD1	
SPATA16	1	SPATA16	
CTSS	1	CTSS	
BABAM2	1	BABAM2	
CTSL	1	CTSL	
CTSK	1	CTSK	
CTSB	1	CTSB	
CTU2	1	CTU2	
CTTN	1	CTTN	
CAMKK1	1	CAMKK1	
STAMBPL1	1	STAMBPL1	
ZGPAT	1	ZGPAT	
INHBA	1	INHBA	
INHBE	1	INHBE	
SEPTIN12	1	SEPTIN12	
SEPTIN14	1	SEPTIN14	
SEPTIN10	1	SEPTIN10	
BUD23	1	BUD23	
ATG4B	1	ATG4B	
ATG4A	1	ATG4A	
GALNT6	1	GALNT6	
SBK1	1	SBK1	
FAM131C	1	FAM131C	
FAM131B	1	FAM131B	
FAM131A	1	FAM131A	
LNX1	1	LNX1	
LNX2	1	LNX2	
ZXDA	1	ZXDA	
ROPN1L	1	ROPN1L	
C4orf51	1	C4orf51	
CHST15	1	CHST15	
BRAP	1	BRAP	
TYSND1	1	TYSND1	
BRAF	1	BRAF	
REL	1	REL	
HBP1	1	HBP1	
GALNTL6	1	GALNTL6	
NUF2	1	NUF2	
TESC	1	TESC	
RGN	1	RGN	
SBSN	1	SBSN	
AOC1	1	AOC1	
BRF2	1	BRF2	
BRF1	1	BRF1	
PRSS35	1	PRSS35	
MORN1	1	MORN1	
AGBL4	1	AGBL4	
MORN3	1	MORN3	
PUS10	1	PUS10	
C11orf49	1	C11orf49	
ABHD11	1	ABHD11	
MREG	1	MREG	
C11orf42	1	C11orf42	
TEX9	1	TEX9	
KLC3	1	KLC3	
BTBD1	1	BTBD1	
BTBD3	1	BTBD3	
NACC1	1	NACC1	
NACA2	1	NACA2	
ABHD18	1	ABHD18	
BTBD6	1	BTBD6	
BTBD8	1	BTBD8	
GLYATL1B	1	GLYATL1B	
DALRD3	1	DALRD3	
EFHC1	1	EFHC1	
C4orf45	1	C4orf45	
MRM1	1	MRM1	
MRM3	1	MRM3	
REPIN1	1	REPIN1	
DCAF15	1	DCAF15	
DCAF17	1	DCAF17	
DCAF13	1	DCAF13	
KLF4	1	KLF4	
KLF1	1	KLF1	
KLF8	1	KLF8	
KLF6	1	KLF6	
RUNDC1	1	RUNDC1	
HPSE2	1	HPSE2	
PTOV1	1	PTOV1	
IGSF5	1	IGSF5	
KLK7	1	KLK7	
KLK6	1	KLK6	
ANKEF1	1	ANKEF1	
CENPBD1	1	CENPBD1	
CUTC	1	CUTC	
QARS1	1	QARS1	
MAPRE3	1	MAPRE3	
CUX1	1	CUX1	
GALNT12	1	GALNT12	
GALNT11	1	GALNT11	
GALNT15	1	GALNT15	
GALNT18	1	GALNT18	
GALNT10	1	GALNT10	
SCGN	1	SCGN	
PRSS56	1	PRSS56	
NR4A1	1	NR4A1	
NR4A3	1	NR4A3	
ATG16L1	1	ATG16L1	
DTWD2	1	DTWD2	
GMPPB	1	GMPPB	
USP30	1	USP30	
CAMK1D	1	CAMK1D	
USP44	1	USP44	
AGAP6	1	AGAP6	
AGAP5	1	AGAP5	
SAG	1	SAG	
CAMK1G	1	CAMK1G	
CAMK2B	1	CAMK2B	
USP10	1	USP10	
GMPR2	1	GMPR2	
CAMK2A	1	CAMK2A	
USP18	1	USP18	
TCFL5	1	TCFL5	
USP22	1	USP22	
HAGHL	1	HAGHL	
SCLY	1	SCLY	
CAPNS1	1	CAPNS1	
PRKACG	1	PRKACG	
EPSTI1	1	EPSTI1	
PRKACA	1	PRKACA	
PRKACB	1	PRKACB	
ZNF18	1	ZNF18	
ZNF19	1	ZNF19	
PRKAB2	1	PRKAB2	
ZNF10	1	ZNF10	
PRKAB1	1	PRKAB1	
SCO1	1	SCO1	
DDIT4	1	DDIT4	
NPRL3	1	NPRL3	
ZNF24	1	ZNF24	
PRKAG1	1	PRKAG1	
PRKAG2	1	PRKAG2	
SHB	1	SHB	
MMP21	1	MMP21	
MMP20	1	MMP20	
M1AP	1	M1AP	
MMP25	1	MMP25	
MMP24	1	MMP24	
MMP28	1	MMP28	
MMP10	1	MMP10	
MMP12	1	MMP12	
MMP13	1	MMP13	
MMP16	1	MMP16	
MMP15	1	MMP15	
MMP17	1	MMP17	
TRUB2	1	TRUB2	
CCM2L	1	CCM2L	
EGLN1	1	EGLN1	
EGLN2	1	EGLN2	
BBOX1	1	BBOX1	
TARBP2	1	TARBP2	
ZNF74	1	ZNF74	
PDCD7	1	PDCD7	
SLA	1	SLA	
APEH	1	APEH	
MAP3K8	1	MAP3K8	
FBXW2	1	FBXW2	
SMS	1	SMS	
CERT1	1	CERT1	
NOP16	1	NOP16	
RFXANK	1	RFXANK	
SP2	1	SP2	
SP6	1	SP6	
SP8	1	SP8	
LRCH4	1	LRCH4	
APIP	1	APIP	
MSLN	1	MSLN	
SPR	1	SPR	
MSL2	1	MSL2	
PRKAA2	1	PRKAA2	
SRF	1	SRF	
SRL	1	SRL	
SRM	1	SRM	
UROC1	1	UROC1	
NOP53	1	NOP53	
RCBTB1	1	RCBTB1	
PEG10	1	PEG10	
FBXO3	1	FBXO3	
FBXO5	1	FBXO5	
FBXO8	1	FBXO8	
FBXO7	1	FBXO7	
FLYWCH1	1	FLYWCH1	
CERKL	1	CERKL	
MSR1	1	MSR1	
APOBEC3D	1	APOBEC3D	
TGDS	1	TGDS	
DELE1	1	DELE1	
MSRA	1	MSRA	
FBXL5	1	FBXL5	
FBXL4	1	FBXL4	
FBXL7	1	FBXL7	
MRPS28	1	MRPS28	
SYK	1	SYK	
MICU3	1	MICU3	
MRPS35	1	MRPS35	
PRICKLE4	1	PRICKLE4	
RAD1	1	RAD1	
TACO1	1	TACO1	
ZNF80	1	ZNF80	
TGM5	1	TGM5	
SDHA	1	SDHA	
DNAJB11	1	DNAJB11	
DENND6B	1	DENND6B	
RAF1	1	RAF1	
RNASEH1	1	RNASEH1	
FGF17	1	FGF17	
FGF13	1	FGF13	
FGF12	1	FGF12	
LASP1	1	LASP1	
IFT57	1	IFT57	
TBP	1	TBP	
GALT	1	GALT	
POMZP3	1	POMZP3	
OXCT1	1	OXCT1	
RALY	1	RALY	
MTA2	1	MTA2	
MTA3	1	MTA3	
GALE	1	GALE	
MSANTD3	1	MSANTD3	
MSANTD4	1	MSANTD4	
ZSCAN30	1	ZSCAN30	
HOMER3	1	HOMER3	
PRKCG	1	PRKCG	
PRKCD	1	PRKCD	
MTAP	1	MTAP	
PRKCQ	1	PRKCQ	
PRDM14	1	PRDM14	
PRDM11	1	PRDM11	
SDSL	1	SDSL	
BTF3	1	BTF3	
BTG4	1	BTG4	
DENND1B	1	DENND1B	
BTG3	1	BTG3	
SETD7	1	SETD7	
ASH2L	1	ASH2L	
TK2	1	TK2	
MTF2	1	MTF2	
SINHCAF	1	SINHCAF	
ANGPTL1	1	ANGPTL1	
GATM	1	GATM	
COQ8B	1	COQ8B	
GTF3A	1	GTF3A	
MAP2K5	1	MAP2K5	
MTO1	1	MTO1	
SERAC1	1	SERAC1	
LANCL1	1	LANCL1	
