NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
SPTLC3	1	SPTLC3	
KIR3DS1	1	KIR3DS1	
C2orf72	1	C2orf72	
LRTM1	1	LRTM1	
TAZ	1	TAZ	
ENPP5	1	ENPP5	
CAMLG	1	CAMLG	
ANAPC13	1	ANAPC13	
NAA20	1	NAA20	
SCNN1A	1	SCNN1A	
RTL8A	1	RTL8A	
SAPCD1	1	SAPCD1	
ZPBP	1	ZPBP	
WFDC1	1	WFDC1	
TRBV7-7	1	TRBV7-7	
C4orf47	1	C4orf47	
PLGLB2	1	PLGLB1	
TOMM20L	1	TOMM20L	
UCN	1	UCN	
SAMD13	1	SAMD13	
C1QTNF4	1	C1QTNF4	
HSFY1	1	HSFY1	
PDHB	1	PDHB	
CDR1	1	CDR1	
HES3	1	HES3	
NHLRC4	1	NHLRC4	
PSMA2	1	PSMA2	
MRPL2	1	MRPL2	
MRPL20	1	MRPL20	
PRDM12	1	PRDM12	
RNF180	1	RNF180	
HMGCL	1	HMGCL	
ID2	1	ID2	
IFNA7	1	IFNA7	
LSM5	1	LSM5	
PRDX4	1	PRDX4	
KRT84	1	KRT84	
FBXO15	1	FBXO15	
GAL3ST1	1	GAL3ST1	
CREB3	1	CREB3	
MSRB3	1	MSRB3	
POLR2J2	1	POLR2J2	
MBNL3	1	MBNL3	
HNRNPM	1	HNRNPM	
BTD	1	BTD	
POLR2F	1	POLR2F	
BTN3A3	1	BTN3A3	
GGTLC3	1	GGTLC3	
ST3GAL2	1	ST3GAL2	
POP5	1	POP5	
HSPE1	1	HSPE1	
CSF2RA	1	CSF2RA	
SLC39A7	1	SLC39A7	
P3R3URF	1	P3R3URF	
FOXD2	1	FOXD2	
CLEC18C	1	CLEC18C	
TRAV18	1	TRAV18	
BCL2L2	1	BCL2L2	
FCGR3A	1	FCGR3A	
MED28	1	MED28	
KCNN3	1	KCNN3	
NXPE3	1	NXPE3	
FAR2	1	FAR2	
LSM1	1	LSM1	
FGF21	1	FGF21	
TRAPPC2	2	TRAPPC2:ZNF547	
IL26	1	IL26	
SPTLC2	1	SPTLC2	
FAAH	1	FAAH	
TMCO4	1	TMCO4	
PRSS48	1	PRSS48	
TCN2	1	TCN2	
IGLV11-55	1	IGLV11-55	
PYCR1	1	PYCR1	
GPX6	1	GPX6	
ZSWIM7	1	ZSWIM7	
TIMM50	1	TIMM50	
MRPS26	1	MRPS26	
TCL1A	1	TCL1A	
C11orf91	1	C11orf91	
LIPK	1	LIPK	
FAM240B	1	FAM240B	
BST1	1	BST1	
TP53TG3	1	TP53TG3	
IL6R	1	IL6R	
LIPM	1	LIPM	
SACM1L	1	SACM1L	
NAPSA	1	NAPSA	
FAM240C	1	FAM240C	
MACO1	1	MACO1	
PIGA	1	PIGA	
CHST2	1	CHST2	
KIR2DS1	1	KIR2DS1	
TEKT5	1	TEKT5	
RTL8B	1	RTL8B	
POLR2H	1	POLR2H	
CDC42EP2	1	CDC42EP2	
TRAV13-1	1	TRAV13-1	
MT1A	1	MT1A	
PTGS1	1	PTGS1	
F8A1	1	F8A1	
CDH19	1	CDH19	
CDX4	1	CDX4	
BTNL9	1	BTNL9	
NCR3LG1	1	NCR3LG1	
DHRSX	1	DHRSX	
NDUFB9	1	NDUFB9	
KRT35	1	KRT35	
LBP	1	LBP	
SOD3	1	SOD3	
WASHC3	1	WASHC3	
PPIB	1	PPIB	
TIMM8A	1	TIMM8A	
CD300C	1	CD300C	
WFDC8	1	WFDC8	
ARL2BP	1	ARL2BP	
CHST11	1	CHST11	
DHH	1	DHH	
KRTAP3-2	1	KRTAP3-2	
CELA3B	1	CELA3B	
PFN2	1	PFN2	
DYNLT1	1	DYNLT1	
IL10RA	1	IL10RA	
WNT16	1	WNT16	
TMEM200B	1	TMEM200B	
IL2RB	1	IL2RB	
KREMEN2	1	KREMEN2	
RNF7	1	RNF7	
C2orf92	1	C2orf92	
TRIM59	1	TRIM59	
TNFRSF6B	1	TNFRSF6B	
CCDC3	1	CCDC3	
HAPLN1	1	HAPLN1	
PMEL	1	PMEL	
NDUFAF3	1	NDUFAF3	
RTP1	1	RTP1	
B4GALT4	1	B4GALT4	
TRAV17	1	TRAV17	
PCCB	1	PCCB	
TMEM25	1	TMEM25	
MBD3L2B	1	MBD3L2B	
CCDC65	1	CCDC65	
PLSCR3	1	PLSCR3	
TPD52L3	1	TPD52L3	
APCS	1	APCS	
TRAPPC2L	1	TRAPPC2L	
B3GNT3	1	B3GNT3	
ELANE	1	ELANE	
RDH14	1	RDH14	
APOBEC3B	1	APOBEC3B	
MRPL45	1	MRPL45	
CLN5	1	CLN5	
KIR2DS2	1	KIR2DS2	
MTARC1	1	MTARC1	
CYB5D2	1	CYB5D2	
FAM181B	1	FAM181B	
GCNT1	1	GCNT1	
LRIT1	1	LRIT1	
UGT1A6	1	UGT1A6	
LINGO1	1	LINGO1	
C20orf85	1	C20orf85	
ST6GALNAC4	1	ST6GALNAC4	
CCDC90B	1	CCDC90B	
TMEM201	1	TMEM201	
GEMIN7	1	GEMIN7	
POU4F3	1	POU4F3	
APMAP	1	APMAP	
COPZ1	1	COPZ1	
KLK9	1	KLK9	
GEMIN8	1	GEMIN8	
CHST13	1	CHST13	
RNF167	1	RNF167	
XPA	1	XPA	
C2orf50	1	C2orf50	
S100A1	1	S100A1	
CLEC18A	1	CLEC18A	
SDR42E1	1	SDR42E1	
BTNL3	1	BTNL3	
MRPS36	1	MRPS36	
GCNT2	1	GCNT2	
C8G	1	C8G	
DUSP13	1	DUSP13	
IGKV6-21	1	IGKV6-21	
PPT1	1	PPT1	
ADA2	1	ADA2	
OMG	1	OMG	
SHISA6	1	SHISA6	
CLTA	1	CLTA	
RDH12	1	RDH12	
LMO4	1	LMO4	
LRFN2	1	LRFN2	
UGT2B4	1	UGT2B4	
KRT85	1	KRT85	
PPM1L	1	PPM1L	
FUT1	1	FUT1	
MICA	1	MICA	
MUL1	1	MUL1	
ISCU	1	ISCU	
SNCA	1	SNCA	
MYEOV	1	MYEOV	
KRT36	1	KRT36	
DDOST	1	DDOST	
MGAT2	1	MGAT2	
HS3ST3B1	1	HS3ST3B1	
SELENOS	1	SELENOS	
CIDEC	1	CIDEC	
NME3	1	NME3	
CFC1B	1	CFC1B	
IL18BP	1	IL18BP	
TNFSF13	1	TNFSF13	
BAK1	1	BAK1	
LRTM2	1	LRTM2	
IGLV1-44	1	IGLV1-44	
GJA10	1	GJA10	
INO80C	1	INO80C	
DIABLO	1	DIABLO	
LDLRAD3	1	LDLRAD3	
MFF	1	MFF	
MBD3L2	1	MBD3L2	
ABHD2	1	ABHD2	
HYAL3	1	HYAL3	
C19orf38	1	HIDE1	
MRPS7	1	MRPS7	
PON1	1	PON1	
MRPL22	1	MRPL22	
BLOC1S6	1	BLOC1S6	
EEF1AKMT1	1	EEF1AKMT1	
NIPSNAP3B	1	NIPSNAP3B	
MYOZ1	1	MYOZ1	
OCIAD1	1	OCIAD1	
CD3E	1	CD3E	
FKBP14	1	FKBP14	
ERMAP	1	ERMAP	
VEGFC	1	VEGFC	
TMEM143	1	TMEM143	
SPARC	1	SPARC	
POU4F1	1	POU4F1	
KRTAP2-2	1	KRTAP2-2	
RPL14	1	RPL14	
LAMP2	1	LAMP2	
BAX	1	BAX	
SIRPB2	1	SIRPB2	
NTM	1	NTM	
FCRL6	1	FCRL6	
RNF187	1	RNF187	
CD274	1	CD274	
KRT73	1	KRT73	
KLK3	1	KLK3	
DEAF1	1	DEAF1	
IGLV3-21	1	IGLV3-21	
BTBD17	1	BTBD17	
NOVA2	1	NOVA2	
DNAJC5	1	DNAJC5	
PLA2G15	1	PLA2G15	
FCRL2	1	FCRL2	
WFDC5	1	WFDC5	
S100A11	1	S100A11	
HHLA2	1	HHLA2	
ISOC2	1	ISOC2	
GATA4	1	GATA4	
AGT	1	AGT	
HYAL1	1	HYAL1	
RAB36	1	RAB36	
NDUFS3	1	NDUFS3	
LIMS3	2	LIMS4:LIMS3	
C1QC	1	C1QC	
CYP2R1	1	CYP2R1	
LMAN2	1	LMAN2	
HOXC5	1	HOXC5	
MRPL41	1	MRPL41	
GP2	1	GP2	
ISOC1	1	ISOC1	
IL1RL2	1	IL1RL2	
FAR1	1	FAR1	
PRXL2B	1	PRXL2B	
EVA1C	1	EVA1C	
CDRT4	1	CDRT4	
SDF4	1	SDF4	
WNT9B	1	WNT9B	
S100Z	1	S100Z	
RNF13	1	RNF13	
IGLV3-12	1	IGLV3-12	
HOXB7	1	HOXB7	
GHR	1	GHR	
OTULINL	1	OTULINL	
SUN5	1	SUN5	
IGKV3D-11	1	IGKV3D-11	
PFDN6	1	PFDN6	
DUSP14	1	DUSP14	
KRTAP1-4	1	KRTAP1-4	
CPT1B	1	CPT1B	
UGT3A2	1	UGT3A2	
TTC32	1	TTC32	
CLCF1	1	CLCF1	
ATP6V1E1	1	ATP6V1E1	
NHLRC1	1	NHLRC1	
CD207	1	CD207	
ACVR1	1	ACVR1	
CA12	1	CA12	
C1orf74	1	C1orf74	
HPGD	1	HPGD	
NDUFA5	1	NDUFA5	
BPIFB6	1	BPIFB6	
ITLN2	1	ITLN2	
MRPL19	1	MRPL19	
RNASE1	1	RNASE1	
CCN2	1	CCN2	
QPRT	1	QPRT	
PPP1R3B	1	PPP1R3B	
PYCR3	1	PYCR3	
LRFN3	1	LRFN3	
TMX4	1	TMX4	
FKBP2	1	FKBP2	
C4orf36	1	C4orf36	
MUC15	1	MUC15	
RNF128	1	RNF128	
SYT8	1	SYT8	
ATP1B1	1	ATP1B1	
CYP19A1	1	CYP19A1	
MKRN3	1	MKRN3	
PAX1	1	PAX1	
CIB4	1	CIB4	
DNAJC11	1	DNAJC11	
RGMA	1	RGMA	
SSNA1	1	SSNA1	
TEN1	1	TEN1	
KIR2DL2	1	KIR2DL2	
DEFB118	1	DEFB118	
PRSS23	1	PRSS23	
BPIFB1	1	BPIFB1	
ACP7	1	ACP7	
FCN1	1	FCN1	
P2RX5	1	P2RX5	
MRPL18	1	MRPL18	
STPG2	1	STPG2	
CLEC14A	1	CLEC14A	
IGFL4	1	IGFL4	
CDH8	1	CDH8	
EFEMP2	1	EFEMP2	
CD69	1	CD69	
GDF1	1	GDF1	
UGT3A1	1	UGT3A1	
SYT12	1	SYT12	
CSH2	1	CSH2	
CYP51A1	1	CYP51A1	
TNNI1	1	TNNI1	
ETDA	1	ETDA	
ETDB	1	ETDB	
CHST6	1	CHST6	
MLF2	1	MLF2	
YPEL2	1	YPEL2	
DDA1	1	DDA1	
TP53AIP1	1	TP53AIP1	
SNAP25	1	SNAP25	
KRT81	1	KRT81	
CHST10	1	CHST10	
FUT5	1	FUT5	
DAZ3	1	DAZ3	
ADAM21	1	ADAM21	
SYNDIG1L	1	SYNDIG1L	
SYT6	1	SYT6	
CXXC5	1	CXXC5	
GLOD5	1	GLOD5	
SRPRB	1	SRPRB	
PIGK	1	PIGK	
GGTLC2	1	GGTLC2	
EXOC1L	1	EXOC1L	
CRX	1	CRX	
RXYLT1	1	RXYLT1	
TRAPPC2B	1	TRAPPC2B	
IL2RA	1	IL2RA	
BMF	1	BMF	
MANSC1	1	MANSC1	
TRNAU1AP	1	TRNAU1AP	
WIF1	1	WIF1	
DGCR6	1	DGCR6	
CLEC20A	1	CLEC20A	
PCDHB10	1	PCDHB10	
IGSF8	1	IGSF8	
FLOT2	1	FLOT2	
CHST5	1	CHST5	
NTNG1	1	NTNG1	
DTNBP1	1	DTNBP1	
BPIFA3	1	BPIFA3	
CYP4B1	1	CYP4B1	
QKI	1	QKI	
JUNB	1	JUNB	
PGC	1	PGC	
NECTIN2	1	NECTIN2	
DAZ2	2	DAZ4:DAZ2	
CD248	1	CD248	
C17orf99	1	C17orf99	
LCN9	1	LCN9	
C6orf89	1	C6orf89	
PEX3	1	PEX3	
NXPE4	1	NXPE4	
SEM1	1	SEM1	
ABHD15	1	ABHD15	
ACADS	1	ACADS	
CREG2	1	CREG2	
QDPR	1	QDPR	
B3GALT6	1	B3GALT6	
ABI3	1	ABI3	
ASCL5	1	ASCL5	
HTRA4	1	HTRA4	
MAGEA6	1	MAGEA6	
S100A8	1	S100A8	
NDUFB7	1	NDUFB7	
SHISA8	1	SHISA8	
IFNK	1	IFNK	
IFNL4	1	IFNL4	
HOXA7	1	HOXA7	
MTFR1L	1	MTFR1L	
CDH7	1	CDH7	
SPEM1	1	SPEM1	
HPR	1	HPR	
IQCF1	1	IQCF1	
C1GALT1C1	1	C1GALT1C1	
ODF3B	1	ODF3B	
P3H4	1	P3H4	
C12orf76	1	C12orf76	
PDE6G	1	PDE6G	
SIRPB1	1	SIRPB1	
KLRC1	1	KLRC1	
FOXF2	1	FOXF2	
APOH	1	APOH	
LMAN1L	1	LMAN1L	
DPH3	1	DPH3	
CDH10	1	CDH10	
MOS	1	MOS	
CD177	1	CD177	
PSMG4	1	PSMG4	
HLA-A	1	HLA-A	
IHH	1	IHH	
VPREB1	1	VPREB1	
CLEC1A	1	CLEC1A	
NXPE2	1	NXPE2	
RNF223	1	RNF223	
HOXD1	1	HOXD1	
LSM2	1	LSM2	
ANXA2R	1	ANXA2R	
AP3S1	1	AP3S1	
UBL5	1	UBL5	
RPL30	1	RPL30	
IGFBP2	1	IGFBP2	
FAXC	1	FAXC	
UBE2G2	1	UBE2G2	
IFNL3	1	IFNL3	
MPL	1	MPL	
C6orf163	1	C6orf163	
KMO	1	KMO	
TMCO5A	1	TMCO5A	
ENDOG	1	ENDOG	
AADACL2	1	AADACL2	
PRG2	1	PRG2	
RNF212	1	RNF212	
TLX2	1	TLX2	
CTSC	1	CTSC	
FOXK1	1	FOXK1	
GSTO2	1	GSTO2	
TMEFF2	1	TMEFF2	
FTHL17	1	FTHL17	
APCDD1L	1	APCDD1L	
GSKIP	1	GSKIP	
DDTL	1	DDTL	
IL34	1	IL34	
CRYL1	1	CRYL1	
EMX1	1	EMX1	
ASIC4	1	ASIC4	
GH1	1	GH1	
GRAMD4	1	GRAMD4	
ADCK2	1	ADCK2	
KHDC1L	1	KHDC1L	
NENF	1	NENF	
GRIFIN	1	GRIFIN	
NQO1	1	NQO1	
MBD3L5	1	MBD3L5	
ONECUT3	1	ONECUT3	
NEGR1	1	NEGR1	
DCT	1	DCT	
LAMP1	1	LAMP1	
HES2	1	HES2	
SPTLC1	1	SPTLC1	
KRTAP9-1	1	KRTAP9-1	
ART5	1	ART5	
PEX26	1	PEX26	
HECA	1	HECA	
FCN2	1	FCN2	
PRSS41	1	PRSS41	
C1QTNF12	1	C1QTNF12	
UBE2J2	1	UBE2J2	
HOXB6	1	HOXB6	
HMX1	1	HMX1	
HPN	1	HPN	
GADD45GIP1	1	GADD45GIP1	
LRRTM4	1	LRRTM4	
ASF1A	1	ASF1A	
ATPAF1	1	ATPAF1	
DGCR2	1	DGCR2	
EDAR	1	EDAR	
SERPINA6	1	SERPINA6	
CCDC127	1	CCDC127	
MFNG	1	MFNG	
DLX5	1	DLX5	
TYR	1	TYR	
SDR42E2	1	SDR42E2	
IGLON5	1	IGLON5	
DEFB125	1	DEFB125	
STMN4	1	STMN4	
FTCDNL1	1	FTCDNL1	
CCDC188	1	CCDC188	
DNAJC25	1	DNAJC25	
CEBPB	1	CEBPB	
GLB1L	1	GLB1L	
CA14	1	CA14	
BSG	1	BSG	
CISD3	1	CISD3	
GDAP1L1	1	GDAP1L1	
SFTPB	1	SFTPB	
C1GALT1C1L	1	C1GALT1C1L	
FAM234B	1	FAM234B	
CNGA3	1	CNGA3	
B3GALNT2	1	B3GALNT2	
PVRIG	1	PVRIG	
GTF2A2	1	GTF2A2	
CDH12	1	CDH12	
STOML2	1	STOML2	
CSF2	1	CSF2	
IL15	1	IL15	
GXYLT2	1	GXYLT2	
SPATA4	1	SPATA4	
SEMA4A	1	SEMA4A	
ASGR2	1	ASGR2	
RIMS4	1	RIMS4	
POLR2G	1	POLR2G	
NGFR	1	NGFR	
MED22	1	MED22	
COPZ2	1	COPZ2	
ARL5C	1	ARL5C	
CTAGE1	1	CTAGE1	
SP5	1	SP5	
VMO1	1	VMO1	
SLC25A23	1	SLC25A23	
CREB1	1	CREB1	
CNPY2	1	CNPY2	
SNRPG	1	SNRPG	
IL1RAPL2	1	IL1RAPL2	
ERI3	1	ERI3	
MTARC2	1	MTARC2	
CTSA	1	CTSA	
PRSS55	1	PRSS55	
FMO1	1	FMO1	
TEKT3	1	TEKT3	
IRX4	1	IRX4	
CYP4F8	1	CYP4F8	
MGMT	1	MGMT	
C5orf52	1	C5orf52	
MIEF2	1	MIEF2	
UPP2	1	UPP2	
CD226	1	CD226	
HSD17B1	1	HSD17B1	
ST3GAL1	1	ST3GAL1	
MBD3L4	1	MBD3L4	
CYP4F12	1	CYP4F12	
GCSH	1	GCSH	
ACOT13	1	ACOT13	
LRIT3	1	LRIT3	
DLK2	1	DLK2	
NDUFA9	1	NDUFA9	
CYP2D7	1	CYP2D7	
OSTM1	1	OSTM1	
DPY30	1	DPY30	
DNER	1	DNER	
ASPHD2	1	ASPHD2	
PTGDS	1	PTGDS	
CA11	1	CA11	
ANG	1	ANG	
YPEL1	1	YPEL1	
TCTN1	1	TCTN1	
KLRC3	1	KLRC3	
TFPI	1	TFPI	
SDR9C7	1	SDR9C7	
MED4	1	MED4	
CAMP	1	CAMP	
IL19	1	IL19	
UPP1	1	UPP1	
MFAP3	1	MFAP3	
KIRREL1	1	KIRREL1	
C17orf67	1	C17orf67	
MRPL21	1	MRPL21	
ST3GAL5	1	ST3GAL5	
RBM47	1	RBM47	
CMC1	1	CMC1	
DKK2	1	DKK2	
CPB2	1	CPB2	
CDH5	1	CDH5	
AMT	1	AMT	
NECTIN1	1	NECTIN1	
CSH1	1	CSH1	
DCBLD2	1	DCBLD2	
PCDHB5	1	PCDHB5	
FAAH2	1	FAAH2	
IL20	1	IL20	
FAM155B	1	FAM155B	
SCN2B	1	SCN2B	
C19orf81	1	C19orf81	
LRFN4	1	LRFN4	
ASB13	1	ASB13	
ICAM3	1	ICAM3	
OOEP	1	OOEP	
IL13RA1	1	IL13RA1	
RPLP0	1	RPLP0	
KAZALD1	1	KAZALD1	
SLC27A3	1	SLC27A3	
LINGO3	1	LINGO3	
FGG	1	FGG	
CD86	1	CD86	
SHH	1	SHH	
SPATA45	1	SPATA45	
CDKN2AIPNL	1	CDKN2AIPNL	
C11orf68	1	C11orf68	
HS3ST6	1	HS3ST6	
ATF3	1	ATF3	
PRSS22	1	PRSS22	
NKX2-3	1	NKX2-3	
MBD3L3	1	MBD3L3	
HS2ST1	1	HS2ST1	
OPRPN	1	OPRPN	
METTL23	1	METTL23	
PDX1	1	PDX1	
RTN4RL2	1	RTN4RL2	
UMOD	1	UMOD	
PSG11	1	PSG11	
CYP4Z1	1	CYP4Z1	
FGF20	1	FGF20	
CSHL1	1	CSHL1	
GDPD3	1	GDPD3	
MED30	1	MED30	
FCRLB	1	FCRLB	
VPS37D	1	VPS37D	
C1QTNF1	1	C1QTNF1	
CYB5R3	1	CYB5R3	
AMIGO1	1	AMIGO1	
TCTN3	1	TCTN3	
HEPACAM2	1	HEPACAM2	
CHST7	1	CHST7	
NPHS2	1	NPHS2	
NETO2	1	NETO2	
COA6	1	COA6	
IL17RB	1	IL17RB	
BTN2A1	1	BTN2A1	
RPL34	1	RPL34	
CXXC4	1	CXXC4	
KRT86	1	KRT86	
APOL4	1	APOL4	
PGRMC1	1	PGRMC1	
CRP	1	CRP	
NEURL3	1	NEURL3	
MAP3K7CL	1	MAP3K7CL	
STX6	1	STX6	
UBAP1	1	UBAP1	
ARSG	1	ARSG	
ATF4	1	ATF4	
JUN	1	JUN	
TMEM191C	1	TMEM191C	
GFRA3	1	GFRA3	
MFRP	1	MFRP	
NBL1	1	NBL1	
ILVBL	1	ILVBL	
HERPUD1	1	HERPUD1	
GATA5	1	GATA5	
KIR3DL1	1	KIR3DL1	
KRTAP1-5	1	KRTAP1-5	
CAPZA3	1	CAPZA3	
FBXO45	1	FBXO45	
MAD2L1BP	1	MAD2L1BP	
CEACAM16	1	CEACAM16	
CRELD1	1	CRELD1	
RNASE2	1	RNASE2	
NACC2	1	NACC2	
TAL2	1	TAL2	
MRPL50	1	MRPL50	
IGFBP3	1	IGFBP3	
APLP2	1	APLP2	
ARSA	1	ARSA	
HYAL2	1	HYAL2	
PCBD1	1	PCBD1	
MAGEA3	1	MAGEA3	
NUDT16	1	NUDT16	
KRT72	1	KRT72	
ACVRL1	1	ACVRL1	
FAM210A	1	FAM210A	
NSDHL	1	NSDHL	
LINC01556	1	LINC01556	
IGKV3-11	1	IGKV3-11	
CPM	1	CPM	
LPCAT4	1	LPCAT4	
ASPRV1	1	ASPRV1	
IL22RA2	1	IL22RA2	
CCDC182	1	CCDC182	
WASHC1	1	WASHC1	
TRAPPC4	1	TRAPPC4	
MRPS2	1	MRPS2	
PSMA3	1	PSMA3	
RARRES2	1	RARRES2	
NR2F6	1	NR2F6	
RFLNA	1	RFLNA	
POMGNT2	1	POMGNT2	
HLA-F	1	HLA-F	
UXS1	1	UXS1	
ICA1	1	ICA1	
EPHX1	1	EPHX1	
HOXB13	1	HOXB13	
TCTEX1D4	1	TCTEX1D4	
FOLR3	1	FOLR3	
ZP3	1	ZP3	
MED20	1	MED20	
SDHB	1	SDHB	
MAGOHB	1	MAGOHB	
RPS26	1	RPS26	
HLA-B	1	HLA-B	
TMPRSS12	1	TMPRSS12	
KRTAP3-3	1	KRTAP3-3	
AMBN	1	AMBN	
MRPL13	1	MRPL13	
PSMB10	1	PSMB10	
CTF1	1	CTF1	
KRT40	1	KRT40	
FCGR1A	1	FCGR1A	
FBLN1	1	FBLN1	
CHCHD7	1	CHCHD7	
INHBC	1	INHBC	
PRSS1	1	PRSS1	
LILRB5	1	LILRB5	
DYDC2	1	DYDC2	
RASSF7	1	RASSF7	
EGFL7	1	EGFL7	
CBY3	1	CBY3	
NAGLU	1	NAGLU	
LTO1	1	LTO1	
LDAH	1	LDAH	
TLE5	1	TLE5	
GGH	1	GGH	
ADIPOQ	1	ADIPOQ	
CDCP2	1	CDCP2	
SYT15	1	SYT15	
OLFM2	1	OLFM2	
IGKV3-20	1	IGKV3-20	
ITPRIPL1	1	ITPRIPL1	
FUT6	1	FUT6	
CTNNBIP1	1	CTNNBIP1	
ART3	1	ART3	
HLF	1	HLF	
LEFTY2	1	LEFTY2	
KLK1	1	KLK1	
C6orf58	1	LEG1	
GP6	1	GP6	
IL11	1	IL11	
DPF1	1	DPF1	
KRT74	1	KRT74	
S100A6	1	S100A6	
TGFB1	1	TGFB1	
SEPHS2	1	SEPHS2	
SGCZ	1	SGCZ	
LGI4	1	LGI4	
TMEFF1	1	TMEFF1	
KRT12	1	KRT12	
ARMH2	1	ARMH2	
STH	1	STH	
RD3	1	RD3	
CYP2D6	1	CYP2D6	
COX5A	1	COX5A	
FIZ1	1	FIZ1	
ORM2	1	ORM2	
KLK2	1	KLK2	
ANKRD22	1	ANKRD22	
MCCC2	1	MCCC2	
A4GALT	1	A4GALT	
C1QL3	1	C1QL3	
PLD6	1	PLD6	
LSM3	1	LSM3	
LRRC4C	1	LRRC4C	
PSMB2	1	PSMB2	
AHSG	1	AHSG	
IL1R1	1	IL1R1	
DGCR6L	1	DGCR6L	
FDPS	1	FDPS	
AMBP	1	AMBP	
KRT7	1	KRT7	
AZIN2	1	AZIN2	
S100P	1	S100P	
MRPL43	1	MRPL43	
KRT15	1	KRT15	
DBX2	1	DBX2	
LAMTOR3	1	LAMTOR3	
FAM178B	1	FAM178B	
EFCAB9	1	EFCAB9	
IL18RAP	1	IL18RAP	
IGKV3D-20	1	IGKV3D-20	
CCN5	1	CCN5	
TRAPPC5	1	TRAPPC5	
ENTPD3	1	ENTPD3	
MAGEA2	1	MAGEA2	
FGL1	1	FGL1	
PAIP2B	1	PAIP2B	
KRT37	1	KRT37	
VWC2	1	VWC2	
PDYN	1	PDYN	
STX16	1	STX16	
KRT3	1	KRT3	
ZP1	1	ZP1	
WRAP73	1	WRAP73	
PLA2G7	1	PLA2G7	
MYOZ2	1	MYOZ2	
DHRS4	1	DHRS4	
KRT19	1	KRT19	
LINGO4	1	LINGO4	
MVB12A	1	MVB12A	
KRT32	1	KRT32	
TMEM209	1	TMEM209	
ST8SIA3	1	ST8SIA3	
THY1	1	THY1	
DGKE	1	DGKE	
STS	1	STS	
CYP27A1	1	CYP27A1	
EFEMP1	1	EFEMP1	
STX8	1	STX8	
UGT2A1	1	UGT2A1	
PTGES2	1	PTGES2	
MICU2	1	MICU2	
EEF1AKMT2	1	EEF1AKMT2	
C1QB	1	C1QB	
USP17L23	1	USP17L23	
PXT1	1	PXT1	
ATP5PO	1	ATP5PO	
CEACAM21	1	CEACAM21	
CRISP3	1	CRISP3	
RPN1	1	RPN1	
SNRPN	1	SNRPN	
ANTXR2	1	ANTXR2	
IGFBP7	1	IGFBP7	
CDA	1	CDA	
AP1S2	1	AP1S2	
CD244	1	CD244	
PCDHB3	2	PCDHB2:PCDHB3	
MBNL2	1	MBNL2	
MANEAL	1	MANEAL	
RSKR	1	RSKR	
TRABD	1	TRABD	
SRY	1	SRY	
PCDHB9	1	PCDHB9	
ATP1B4	1	ATP1B4	
PRR5L	1	PRR5L	
CPLANE2	1	CPLANE2	
NAA60	1	NAA60	
FLOT1	1	FLOT1	
NDUFB10	1	NDUFB10	
EFCAB10	1	EFCAB10	
PFDN2	1	PFDN2	
DEFB116	1	DEFB116	
VXN	1	VXN	
PISD	1	PISD	
CD80	1	CD80	
SIGLEC7	1	SIGLEC7	
BCAS2	1	BCAS2	
SRXN1	1	SRXN1	
AP1S3	1	AP1S3	
SNCG	1	SNCG	
RPAIN	1	RPAIN	
NDUFV2	1	NDUFV2	
LYSMD3	1	LYSMD3	
SPC25	1	SPC25	
CARM1	1	CARM1	
ZBTB8OS	1	ZBTB8OS	
H2AZ2	1	H2AZ2	
GLT8D1	1	GLT8D1	
KRT83	1	KRT83	
HESX1	1	HESX1	
CIDEB	1	CIDEB	
CHMP4B	1	CHMP4B	
CHODL	1	CHODL	
ACTRT3	1	ACTRT3	
TIAF1	1	TIAF1	
CT55	1	CT55	
BMP8B	1	BMP8B	
C4BPB	1	C4BPB	
SNCB	1	SNCB	
B3GNT7	1	B3GNT7	
PRTN3	1	PRTN3	
CRTAC1	1	CRTAC1	
IFNL1	1	IFNL1	
SCML1	1	SCML1	
ANGPTL5	1	ANGPTL5	
ZC4H2	1	ZC4H2	
C6orf15	1	C6orf15	
CCDC51	1	CCDC51	
CDH6	1	CDH6	
MED11	1	MED11	
CFHR2	1	CFHR2	
NPC2	1	NPC2	
BTNL8	1	BTNL8	
ST8SIA2	1	ST8SIA2	
SKA2	1	SKA2	
B9D1	1	B9D1	
SDHAF2	1	SDHAF2	
VNN3	1	VNN3	
SMPD3	1	SMPD3	
GINS1	1	GINS1	
SNF8	1	SNF8	
C17orf78	1	C17orf78	
BPIFA2	1	BPIFA2	
PCDHB6	1	PCDHB6	
CYP2F1	1	CYP2F1	
TNFSF11	1	TNFSF11	
SLC39A6	1	SLC39A6	
CPT1A	1	CPT1A	
ASTL	1	ASTL	
GDF7	1	GDF7	
FCRL4	1	FCRL4	
IL1F10	1	IL1F10	
LARGE2	1	LARGE2	
TBX1	1	TBX1	
PDCD1	1	PDCD1	
CITED1	1	CITED1	
LSM6	1	LSM6	
MORN2	1	MORN2	
APCDD1	1	APCDD1	
CPLX4	1	CPLX4	
RSPH9	1	RSPH9	
ABHD6	1	ABHD6	
IFNL2	1	IFNL2	
LILRA1	1	LILRA1	
ACVR2B	1	ACVR2B	
ENTPD1	1	ENTPD1	
MGAT1	1	MGAT1	
IL3	1	IL3	
SIKE1	1	SIKE1	
SPATA2L	1	SPATA2L	
