NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
MGMT	1	MGMT	
H2AC8	1	H2AC4	
TIGAR	1	TIGAR	
CNOT8	1	CNOT8	
CBY1	1	CBY1	
C1orf109	1	C1orf109	
INSL3	1	INSL3	
SNCA	1	SNCA	
LITAFD	1	LITAFD	
DAO	1	DAO	
CRIP3	1	CRIP3	
MRPL52	1	MRPL52	
SMIM6	1	SMIM6	
TOMM6	1	TOMM6	
RAB3B	1	RAB3B	
RP9	1	RP9	
WDR83	1	WDR83	
ANXA1	1	ANXA1	
C8orf37	1	C8orf37	
MRPL11	1	MRPL11	
IL19	1	IL19	
C20orf85	1	C20orf85	
CLEC3A	1	CLEC3A	
DNAJB4	1	DNAJB4	
H3C1	1	H3C1	
ROPN1L	1	ROPN1L	
CFD	1	CFD	
FAM166C	1	FAM166C	
YWHAE	1	YWHAE	
CRP	1	CRP	
SPINK14	1	SPINK14	
KLHDC8B	1	KLHDC8B	
TMEM167A	1	TMEM167A	
VHL	1	VHL	
MBLAC1	1	MBLAC1	
CCND2	1	CCND2	
PRPS2	1	PRPS2	
WFDC13	1	WFDC13	
SMIM2	1	SMIM2	
PACRGL	1	PACRGL	
RIT1	1	RIT1	
FN3K	1	FN3K	
DUSP14	1	DUSP14	
TAGLN3	1	TAGLN3	
GNB1	1	GNB1	
LALBA	1	LALBA	
RAB20	1	RAB20	
THOC7	1	THOC7	
CCL4	1	CCL4	
CLPSL2	1	CLPSL2	
MAF1	1	MAF1	
PNPO	1	PNPO	
TSN	1	TSN	
PF4	1	PF4	
IGFL2	1	IGFL2	
FBXL22	1	FBXL22	
APOBEC2	1	APOBEC2	
PTGDS	1	PTGDS	
LAGE3	1	LAGE3	
CDC42SE2	1	CDC42SE2	
FOXL2NB	1	FOXL2NB	
WDR45B	1	WDR45B	
C12orf65	1	C12orf65	
PDCD6	1	PDCD6	
PLA2G2D	1	PLA2G2D	
NMNAT3	1	NMNAT3	
CIB4	1	CIB4	
SERPINB9	1	SERPINB9	
DEFB132	1	DEFB132	
LIN7A	1	LIN7A	
UTP23	1	UTP23	
RAB3A	1	RAB3A	
CDNF	1	CDNF	
DCK	1	DCK	
IAH1	1	IAH1	
ANXA2	1	ANXA2	
GVQW3	1	GVQW3	
RWDD4	1	RWDD4	
GNPNAT1	1	GNPNAT1	
EIF3I	1	EIF3I	
DPM3	1	DPM3	
HIGD2B	1	HIGD2B	
KRTAP9-3	1	KRTAP9-3	
HIGD2A	1	HIGD2A	
DCTPP1	1	DCTPP1	
SYNJ2BP	1	SYNJ2BP	
FBXL15	1	FBXL15	
PRPS1	1	PRPS1	
GUCA1A	1	GUCA1A	
CGA	1	CGA	
COPE	1	COPE	
MRPL13	1	MRPL13	
WFDC12	1	WFDC12	
IAPP	1	IAPP	
PTGR2	1	PTGR2	
PRXL2C	1	PRXL2C	
FDX2	1	FDX2	
FAM236D	2	FAM236D:FAM236C	
ANKRD29	1	ANKRD29	
XCL2	1	XCL2	
BATF	1	BATF	
FAM72D	1	FAM72D	
MRPS17	1	MRPS17	
MRO	1	MRO	
CST7	1	CST7	
RNASE1	1	RNASE1	
XCL1	1	XCL1	
CKM	1	CKM	
H3-3A	1	H3-3A	
CNOT9	1	CNOT9	
POP5	1	POP5	
FBXO44	1	FBXO44	
RAB24	1	RAB24	
GLYATL3	1	GLYATL3	
DHRS4L2	1	DHRS4L2	
KCTD21	1	KCTD21	
TRAV2	1	TRAV2	
RAB26	1	RAB26	
KLHDC8A	1	KLHDC8A	
THOC3	1	THOC3	
ANXA3	1	ANXA3	
COX8A	1	COX8A	
TSSK3	1	TSSK3	
ID3	1	ID3	
SERPINB7	1	SERPINB7	
HSPB9	1	HSPB9	
CENPBD1	1	CENPBD1	
GGTLC3	1	GGTLC3	
DEFB127	1	DEFB127	
FBP1	1	FBP1	
ATP5MGL	1	ATP5MGL	
NABP2	1	NABP2	
GRHPR	1	GRHPR	
ROPN1B	1	ROPN1B	
CXorf56	1	CXorf56	
BDH2	1	BDH2	
PTER	1	PTER	
GSTT2B	1	GSTT2B	
CRYAB	1	CRYAB	
DEFB119	1	DEFB119	
FRG1	1	FRG1	
CST1	1	CST1	
AGR3	1	AGR3	
SPACA5	1	SPACA5	
PSMG2	1	PSMG2	
RPL8	1	RPL8	
ANXA8L1	1	ANXA8L1	
LCN9	1	LCN9	
PRSS3	1	PRSS3	
ATP5PF	1	ATP5PF	
DUSP15	1	DUSP15	
NME5	1	NME5	
SRSF9	1	SRSF9	
PPA1	1	PPA1	
CTXND1	1	CTXND1	
CAPG	1	CAPG	
RNASE11	1	RNASE11	
NDP	1	NDP	
CREBL2	1	CREBL2	
SPACA9	1	SPACA9	
CDK3	1	CDK3	
C2orf66	1	C2orf66	
OAZ3	1	OAZ3	
RHOF	1	RHOF	
DUSP21	1	DUSP21	
RAB8B	1	RAB8B	
THOC6	1	THOC6	
TAFA5	1	TAFA5	
CISD1	1	CISD1	
SLC22A18AS	1	SLC22A18AS	
PFDN6	1	PFDN6	
GAPDH	1	GAPDH	
AGR2	1	AGR2	
FAM72A	1	FAM72A	
GINS2	1	GINS2	
GAMT	1	GAMT	
LMO4	1	LMO4	
MDH1	1	MDH1	
SULT1E1	1	SULT1E1	
CXCL13	1	CXCL13	
C1orf115	1	C1orf115	
UCK2	1	UCK2	
UQCRB	1	UQCRB	
PSMB2	1	PSMB2	
RND3	1	RND3	
SULT1A4	1	SULT1A4	
SULT1A3	1	SULT1A3	
ST20	1	ST20	
TMEM14A	1	TMEM14A	
PSCA	1	PSCA	
TRAPPC3L	1	TRAPPC3L	
MANF	1	MANF	
GUCA2A	1	GUCA2A	
SPTY2D1OS	1	SPTY2D1OS	
MICOS13	1	MICOS13	
HAAO	1	HAAO	
MRPL20	1	MRPL20	
TRBV6-7	1	TRBV6-7	
GPX1	1	GPX1	
CLPS	1	CLPS	
RABGGTB	1	RABGGTB	
CCDC163	1	CCDC163	
DMAC2L	1	DMAC2L	
GSTT2	1	GSTT2	
PPP1R14A	1	PPP1R14A	
CFAP410	1	CFAP410	
NDUFV3	1	NDUFV3	
PYCARD	1	PYCARD	
KRBOX1	1	KRBOX1	
MAD2L2	1	MAD2L2	
CDK2	1	CDK2	
SPINK4	1	SPINK4	
SMIM14	1	SMIM14	
UQCC3	1	UQCC3	
SRI	1	SRI	
ABHD17A	1	ABHD17A	
TTR	1	TTR	
NAT2	1	NAT2	
NANOS2	1	NANOS2	
CENPS	1	CENPS	
RHOQ	1	RHOQ	
PPP1CB	1	PPP1CB	
ANXA5	1	ANXA5	
C11orf97	1	C11orf97	
DHRS12	1	DHRS12	
AP1S1	1	AP1S1	
TAGLN2	1	TAGLN2	
TRDV1	1	TRDV1	
FAM72C	1	FAM72C	
IGLV8-61	1	IGLV8-61	
CNOT7	1	CNOT7	
ANKRD49	1	ANKRD49	
PLA2G2C	1	PLA2G2C	
PATE1	1	PATE1	
PDXP	1	PDXP	
RHOU	1	RHOU	
RNASE4	1	RNASE4	
IDI1	1	IDI1	
SULT2A1	1	SULT2A1	
TYW5	1	TYW5	
NUDT7	1	NUDT7	
TRBV13	1	TRBV13	
GIMAP7	1	GIMAP7	
PXT1	1	PXT1	
AK3	1	AK3	
BCL2L2	1	BCL2L2	
KRTAP19-1	1	KRTAP19-1	
PLA2G2E	1	PLA2G2E	
RGS4	1	RGS4	
ITGB1BP1	1	ITGB1BP1	
SRARP	1	SRARP	
POLR3H	1	POLR3H	
POLR2M	1	POLR2M	
PLPBP	1	PLPBP	
FAM236B	1	FAM236B	
FAM236A	1	FAM236A	
KRTAP4-2	1	KRTAP4-2	
CCL22	1	CCL22	
DPCD	1	DPCD	
TRGV11	1	TRGV11	
PF4V1	1	PF4V1	
POP4	1	POP4	
PDCL2	1	PDCL2	
CD160	1	CD160	
MRPS14	1	MRPS14	
AK2	1	AK2	
WDR45	1	WDR45	
TTC36	1	TTC36	
KRTAP19-8	1	KRTAP19-8	
NUDT16	1	NUDT16	
UNC119	1	UNC119	
WDR53	1	WDR53	
MSRA	1	MSRA	
BORCS8	1	BORCS8	
CCL16	1	CCL16	
CALML4	1	CALML4	
LMO3	1	LMO3	
ANKRD7	1	ANKRD7	
DNAJB8	1	DNAJB8	
CBR4	1	CBR4	
IL33	1	IL33	
SAMD13	1	SAMD13	
C7orf50	1	C7orf50	
CEBPZOS	1	CEBPZOS	
KRTAP13-4	1	KRTAP13-4	
SPINT4	1	SPINT4	
MORN3	1	MORN3	
MED31	1	MED31	
SLURP1	1	SLURP1	
STARD5	1	STARD5	
CASP3	1	CASP3	
RNASE2	1	RNASE2	
AZU1	1	AZU1	
WDR5B	1	WDR5B	
NDUFA4L2	1	NDUFA4L2	
TRAV36DV7	1	TRAV36DV7	
NUBP2	1	NUBP2	
RAB12	1	RAB12	
PGAM4	1	PGAM4	
HINT2	1	HINT2	
IMPA2	1	IMPA2	
RPL17	1	RPL17	
VHLL	1	VHLL	
COPZ1	1	COPZ1	
IGHV4-34	1	IGHV4-34	
HSD17B10	1	HSD17B10	
NDUFA3	1	NDUFA3	
ANXA8	1	ANXA8	
NMRAL1	1	NMRAL1	
VPREB1	1	VPREB1	
IL9	1	IL9	
ZBTB8OS	1	ZBTB8OS	
ALG1L	1	ALG1L	
TCAP	1	TCAP	
STAR	1	STAR	
SSBP1	1	SSBP1	
STARD4	1	STARD4	
FTH1	1	FTH1	
SNTN	1	SNTN	
DCTN5	1	DCTN5	
RPLP2	1	RPLP2	
PGAM1	1	PGAM1	
DNAJC27	1	DNAJC27	
CYSTM1	1	CYSTM1	
RAB14	1	RAB14	
KCTD11	1	KCTD11	
UTS2B	1	UTS2B	
LSM1	1	LSM1	
ZNF576	1	ZNF576	
PATE4	1	PATE4	
CFAP97D1	1	CFAP97D1	
RHOJ	1	RHOJ	
GRXCR2	1	GRXCR2	
IGHV4-39	1	IGHV4-39	
SNCB	1	SNCB	
EPPIN	1	EPPIN	
RAB2A	1	RAB2A	
RPL32	1	RPL32	
FAM183A	1	FAM183A	
SHLD3	1	SHLD3	
PDCL3	1	PDCL3	
UBTD1	1	UBTD1	
LSM12	1	LSM12	
JCHAIN	1	JCHAIN	
RAB28	1	RAB28	
BLVRA	1	BLVRA	
ZNHIT3	1	ZNHIT3	
AFMID	1	AFMID	
EIF4EBP2	1	EIF4EBP2	
KRTAP4-1	1	KRTAP4-1	
PLAAT2	1	PLAAT2	
MT-ATP8	1	MT-ATP8	
H2AX	1	H2AX	
PRSS37	1	PRSS37	
AANAT	1	AANAT	
FAM72B	1	FAM72B	
OTUB1	1	OTUB1	
TCTEX1D2	1	TCTEX1D2	
CIAO2B	1	CIAO2B	
GNRH1	1	GNRH1	
TRBV6-6	1	TRBV6-6	
CEMP1	1	CEMP1	
CSNK2B	1	CSNK2B	
ATP5MPL	1	ATP5MPL	
MAD2L1	1	MAD2L1	
PRR3	1	PRR3	
KLK6	1	KLK6	
IFI27L1	1	IFI27L1	
FAM240C	1	FAM240C	
CAPSL	1	CAPSL	
NME4	1	NME4	
MYL7	1	MYL7	
NDUFA1	1	NDUFA1	
DOHH	1	DOHH	
KRTAP12-2	1	KRTAP12-2	
PSMA7	1	PSMA7	
EIF3K	1	EIF3K	
PLAAT4	1	PLAAT4	
GINS3	1	GINS3	
SPINK7	1	SPINK7	
MPPED2	1	MPPED2	
TRAPPC3	1	TRAPPC3	
RAB17	1	RAB17	
GOLGA7B	1	GOLGA7B	
DENR	1	DENR	
DEFB133	1	DEFB133	
MRPL41	1	MRPL41	
RAB11A	1	RAB11A	
RPL15	1	RPL15	
C1orf146	1	C1orf146	
SULT6B1	1	SULT6B1	
RAB3D	1	RAB3D	
PRL	1	PRL	
NHLH1	1	NHLH1	
C15orf48	1	NMES1	
HDDC2	1	HDDC2	
MREG	1	MREG	
GCSH	1	GCSH	
AKR1D1	1	AKR1D1	
FIBIN	1	FIBIN	
SCGB2A1	1	SCGB2A1	
NUDT1	1	NUDT1	
VPREB3	1	VPREB3	
MRPL55	1	MRPL55	
TRBV6-2	2	TRBV6-3:TRBV6-2	
GGTLC2	1	GGTLC2	
LCN8	1	LCN8	
KRTAP9-6	1	KRTAP9-6	
CCL3L1	1	CCL3L1	
NAA40	1	NAA40	
ADPRHL1	1	ADPRHL1	
GUCA2B	1	GUCA2B	
KLK7	1	KLK7	
CCS	1	CCS	
C1orf105	1	C1orf105	
TRAV12-3	1	TRAV12-3	
ROPN1	1	ROPN1	
PRXL2B	1	PRXL2B	
BPHL	1	BPHL	
TANGO2	1	TANGO2	
CRIP2	1	CRIP2	
ADPRM	1	ADPRM	
NCBP2	1	NCBP2	
SYCN	1	SYCN	
AKR1C4	1	AKR1C4	
IFNG	1	IFNG	
TFF2	1	TFF2	
DEFB136	1	DEFB136	
RPS9	1	RPS9	
REG4	1	REG4	
MYL3	1	MYL3	
TP53TG3	1	TP53TG3	
RTL8C	1	RTL8C	
WDR5	1	WDR5	
C17orf98	1	C17orf98	
ROMO1	1	ROMO1	
CCL1	1	CCL1	
FAM107B	1	FAM107B	
GLYATL2	1	GLYATL2	
ACP5	1	ACP5	
SPINK2	1	SPINK2	
MIF4GD	1	MIF4GD	
PNP	1	PNP	
TRBV6-8	1	TRBV6-8	
SMIM5	1	SMIM5	
ATXN7L3B	1	ATXN7L3B	
NAT1	1	NAT1	
COMMD7	1	COMMD7	
SAR1B	1	SAR1B	
COX5A	1	COX5A	
C1orf189	1	C1orf189	
VMO1	1	VMO1	
CNPY1	1	CNPY1	
HIGD1A	1	HIGD1A	
ZMYND19	1	ZMYND19	
CYB5B	1	CYB5B	
TSEN15	1	TSEN15	
NMRK2	1	NMRK2	
TRDV2	1	TRDV2	
LY86	1	LY86	
ISCA2	1	ISCA2	
RPL19	1	RPL19	
STXBP6	1	STXBP6	
MTAP	1	MTAP	
KLK15	1	KLK15	
IL1RN	1	IL1RN	
CXCL3	1	CXCL3	
PDCD10	1	PDCD10	
RAB5B	1	RAB5B	
NDUFA4	1	NDUFA4	
RPL18A	1	RPL18A	
EXOSC5	1	EXOSC5	
C11orf98	1	C11orf98	
H2AZ2	1	H2AZ2	
RGS19	1	RGS19	
MRPL14	1	MRPL14	
NCBP2L	1	NCBP2L	
SAR1A	1	SAR1A	
POMZP3	1	POMZP3	
CIAO1	1	CIAO1	
TRBV11-3	1	TRBV11-3	
NUDCD2	1	NUDCD2	
BUB3	1	BUB3	
ATG101	1	ATG101	
ANXA4	1	ANXA4	
NDUFA12	1	NDUFA12	
AP2S1	1	AP2S1	
TSSK6	1	TSSK6	
HAGHL	1	HAGHL	
TRAV8-1	1	TRAV8-1	
TRBV28	1	TRBV28	
DEFB114	1	DEFB114	
SERPINB13	1	SERPINB13	
DEFB118	1	DEFB118	
RABL2A	1	RABL2A	
RAB4B	1	RAB4B	
KRBOX4	1	KRBOX4	
RETN	1	RETN	
AP5S1	1	AP5S1	
FBXO36	1	FBXO36	
C11orf71	1	C11orf71	
EEF1AKMT3	1	EEF1AKMT3	
RAB29	1	RAB29	
C8orf82	1	C8orf82	
TREX2	1	TREX2	
TESC	1	TESC	
BTG1	1	BTG1	
B9D2	1	B9D2	
JOSD2	1	JOSD2	
FTL	1	FTL	
WFDC10A	1	WFDC10A	
MRPS25	1	MRPS25	
RAB7B	1	RAB7B	
RPL10L	1	RPL10L	
FUOM	1	FUOM	
PTRH1	1	PTRH1	
FAHD1	1	FAHD1	
TIMM9	1	TIMM9	
CCL13	1	CCL13	
CDK2AP1	1	CDK2AP1	
DCUN1D2	1	DCUN1D2	
ANG	1	ANG	
RAB27B	1	RAB27B	
TRBV11-1	1	TRBV11-1	
RGS16	1	RGS16	
MBLAC2	1	MBLAC2	
RAB11B	1	RAB11B	
PABPC1L2A	1	PABPC1L2A	
KLK12	1	KLK12	
HDHD3	1	HDHD3	
FN3KRP	1	FN3KRP	
TAL2	1	TAL2	
SH2D6	1	SH2D6	
CD52	1	CD52	
WDR61	1	WDR61	
LCNL1	1	LCNL1	
TTC32	1	TTC32	
APOBEC3A	1	APOBEC3A	
SPR	1	SPR	
TRBV6-4	1	TRBV6-4	
THSD8	1	THSD8	
KRTAP19-5	1	KRTAP19-5	
ZFP41	1	ZFP41	
NME6	1	NME6	
TRAV12-1	1	TRAV12-1	
CCL8	1	CCL8	
SERP2	1	SERP2	
RAB2B	1	RAB2B	
PDXK	1	PDXK	
DNAJB1	1	DNAJB1	
RIIAD1	1	RIIAD1	
MGLL	1	MGLL	
TXNDC12	1	TXNDC12	
PCMT1	1	PCMT1	
EMC9	1	EMC9	
SCRG1	1	SCRG1	
EIF4E2	1	EIF4E2	
WDR82	1	WDR82	
PITHD1	1	PITHD1	
COMMD10	1	COMMD10	
IGKV1D-8	1	IGKV1D-8	
DEFB105A	1	DEFB105A	
TRGV8	1	TRGV8	
C2orf83	1	C2orf83	
UBE2C	1	UBE2C	
MYMX	1	MYMX	
SPINT3	1	SPINT3	
PRELID3A	1	PRELID3A	
PPP1R14D	1	PPP1R14D	
TAF13	1	TAF13	
CSRP2	1	CSRP2	
RPL10	1	RPL10	
SLURP2	1	SLURP2	
CCL5	1	CCL5	
MICOS10	1	MICOS10	
MRPL23	1	MRPL23	
FAM120AOS	1	FAM120AOS	
TRAV23DV6	1	TRAV23DV6	
BORCS7	1	BORCS7	
NIT2	1	NIT2	
PLA2G1B	1	PLA2G1B	
CABP5	1	CABP5	
BTF3L4	1	BTF3L4	
GALM	1	GALM	
RASL10A	1	RASL10A	
SERPINB3	1	SERPINB3	
RPS6	1	RPS6	
LAIR2	1	LAIR2	
ANKRD22	1	ANKRD22	
RPS11	1	RPS11	
TRGV1	1	TRGV1	
C17orf107	1	C17orf107	
SMIM20	1	SMIM20	
RAB1A	1	RAB1A	
SNRPD3	1	SNRPD3	
IMP3	1	IMP3	
MRPL57	1	MRPL57	
N6AMT1	1	N6AMT1	
AKR1C2	1	AKR1C2	
UBE2T	1	UBE2T	
SMIM30	1	SMIM30	
PHLDA2	1	PHLDA2	
SPC24	1	SPC24	
NT5C3B	1	NT5C3B	
DEFB113	1	DEFB113	
CXCL8	1	CXCL8	
AK4	1	AK4	
WFDC10B	1	WFDC10B	
IMPA1	1	IMPA1	
SNRPA1	1	SNRPA1	
ASPDH	1	ASPDH	
C20orf27	1	C20orf27	
ACTL10	1	ACTL10	
EXOC1L	1	EXOC1L	
APIP	1	APIP	
PGPEP1L	1	PGPEP1L	
RAB6A	1	RAB6A	
ZNF593	1	ZNF593	
LCN1	1	LCN1	
AKR1B15	1	AKR1B15	
LGALS3	1	LGALS3	
UQCR10	1	UQCR10	
DEFB115	1	DEFB115	
ASPA	1	ASPA	
SOD2	1	SOD2	
NANP	1	NANP	
H2AZ1	1	H2AZ1	
PLN	1	PLN	
TRBV6-5	1	TRBV6-5	
CCL2	1	CCL2	
SERP1	1	SERP1	
RGN	1	RGN	
TAGLN	1	TAGLN	
IL2	1	IL2	
MSRB2	1	MSRB2	
MSMB	1	MSMB	
SMIM27	1	SMIM27	
LZIC	1	LZIC	
ATP5MG	1	ATP5MG	
DEFB129	1	DEFB129	
IL3	1	IL3	
EXOSC1	1	EXOSC1	
AKR1C1	1	AKR1C1	
ZCCHC17	1	ZCCHC17	
CXCL14	1	CXCL14	
RAB39A	1	RAB39A	
APOC1	1	APOC1	
SULT1B1	1	SULT1B1	
CARD16	1	CARD16	
IL15	1	IL15	
CDK1	1	CDK1	
MRPL17	1	MRPL17	
TRBV25-1	1	TRBV25-1	
TRBV12-5	1	TRBV12-5	
LRRC18	1	LRRC18	
GTSF1L	1	GTSF1L	
TRBV12-4	1	TRBV12-4	
PLA2G2A	1	PLA2G2A	
TRAV41	1	TRAV41	
CDK5	1	CDK5	
DCUN1D1	1	DCUN1D1	
LYZL4	1	LYZL4	
SYCE3	1	SYCE3	
FDX1	1	FDX1	
GEMIN7	1	GEMIN7	
POLR2H	1	POLR2H	
CHAC1	1	CHAC1	
KLLN	1	KLLN	
MOB3B	1	MOB3B	
CHIC2	1	CHIC2	
GSKIP	1	GSKIP	
ARL16	1	ARL16	
DNAJC9	1	DNAJC9	
NUBP1	1	NUBP1	
MITD1	1	MITD1	
IGKV1D-43	1	IGKV1D-43	
TRBV24-1	1	TRBV24-1	
AKR1C3	1	AKR1C3	
GSTM1	1	GSTM1	
C8orf89	1	C8orf89	
ARL5C	1	ARL5C	
NDUFB3	1	NDUFB3	
TRAV8-4	1	TRAV8-4	
SMIM41	1	SMIM41	
CCL18	1	CCL18	
ALKAL2	1	ALKAL2	
CIB2	1	CIB2	
GADD45A	1	GADD45A	
FANCD2OS	1	FANCD2OS	
KRTAP2-4	1	KRTAP2-4	
KRTAP2-3	1	KRTAP2-3	
SCGB1D1	1	SCGB1D1	
RNASEH2C	1	RNASEH2C	
RPL23A	1	RPL23A	
PGLS	1	PGLS	
MRAS	1	MRAS	
TBPL1	1	TBPL1	
RAB30	1	RAB30	
RTRAF	1	RTRAF	
GSTA1	1	GSTA1	
CIB3	1	CIB3	
UBE2F	1	UBE2F	
IL24	1	IL24	
LYZL1	1	LYZL1	
KRTAP2-1	1	KRTAP2-1	
ABITRAM	1	ABITRAM	
FKBP2	1	FKBP2	
AICDA	1	AICDA	
AP4S1	1	AP4S1	
RACK1	1	RACK1	
ARL14EPL	1	ARL14EPL	
KRTAP15-1	1	KRTAP15-1	
AKR1E2	1	AKR1E2	
AKR1B10	1	AKR1B10	
CSRP1	1	CSRP1	
C2orf68	1	C2orf68	
LBH	1	LBH	
SULT1C2	1	SULT1C2	
BPGM	1	BPGM	
RAB42	1	RAB42	
CDKN2A	1	CDKN2A	
ATP5ME	1	ATP5ME	
ARL4D	1	ARL4D	
EFCAB1	1	EFCAB1	
TRBV17	1	TRBV17	
KLK8	1	KLK8	
NREP	1	NREP	
ENOPH1	1	ENOPH1	
SAP30L	1	SAP30L	
TEX22	1	TEX22	
PBLD	1	PBLD	
RCVRN	1	RCVRN	
SERPINB5	1	SERPINB5	
NUDT14	1	NUDT14	
LYZL2	1	LYZL2	
CCL11	1	CCL11	
CPPED1	1	CPPED1	
TRAV13-2	1	TRAV13-2	
CCL19	1	CCL19	
CHRAC1	1	CHRAC1	
VCPKMT	1	VCPKMT	
KRTAP11-1	1	KRTAP11-1	
AP1S3	1	AP1S3	
TRAV29DV5	1	TRAV29DV5	
ANP32E	1	ANP32E	
DEFB121	1	DEFB121	
TRBV30	1	TRBV30	
TRAV8-2	1	TRAV8-2	
TPPP	1	TPPP	
CLIC4	1	CLIC4	
CPTP	1	CPTP	
GSTZ1	1	GSTZ1	
SEC61G	1	SEC61G	
CTXND2	1	CTXND2	
SBDS	1	SBDS	
PTGES3	1	PTGES3	
THYN1	1	THYN1	
C3orf22	1	C3orf22	
CBR3	1	CBR3	
RETNLB	1	RETNLB	
RAB5A	1	RAB5A	
BRK1	1	BRK1	
CELA1	1	CELA1	
SKA2	1	SKA2	
RIT2	1	RIT2	
CCL3	1	CCL3	
ALKBH7	1	ALKBH7	
LRP5L	1	LRP5L	
MED9	1	MED9	
RAB15	1	RAB15	
RPP14	1	RPP14	
NAA11	1	NAA11	
TEX49	1	TEX49	
ATG5	1	ATG5	
PHOSPHO1	1	PHOSPHO1	
KRTAP1-5	1	KRTAP1-5	
NUDT5	1	NUDT5	
TRBV5-5	1	TRBV5-5	
LIMD2	1	LIMD2	
ARPP19	1	ARPP19	
RSU1	1	RSU1	
AP1S2	1	AP1S2	
HPRT1	1	HPRT1	
ZNF720	1	ZNF720	
BOLA1	1	BOLA1	
OAZ1	1	OAZ1	
DEFB131A	1	DEFB131A	
PPP3R2	1	PPP3R2	
TRBV5-6	1	TRBV5-6	
RGS5	1	RGS5	
TRAV38-2DV8	1	TRAV38-2DV8	
TRGV10	1	TRGV10	
TRGV5	1	TRGV5	
TLDC2	1	TLDC2	
RAB8A	1	RAB8A	
TRAV5	1	TRAV5	
FAAP24	1	FAAP24	
PET117	1	PET117	
IGHV4-28	1	IGHV4-28	
KRTAP20-2	1	KRTAP20-2	
TRBV5-3	1	TRBV5-3	
LRMDA	1	LRMDA	
CBR1	1	CBR1	
REG1A	1	REG1A	
CSF2	1	CSF2	
CISD3	1	CISD3	
C3orf36	1	C3orf36	
LECT2	1	LECT2	
DCAF16	1	DCAF16	
SMIM39	1	SMIM39	
PPIE	1	PPIE	
GCLM	1	GCLM	
ACTR3C	1	ACTR3C	
H2BC8	1	H2BC4	
RAB38	1	RAB38	
ADAL	1	ADAL	
IL23A	1	IL23A	
TRBV10-2	1	TRBV10-2	
GSTA3	1	GSTA3	
RAB43	1	RAB43	
RAB18	1	RAB18	
ARHGDIB	1	ARHGDIB	
MRM2	1	MRM2	
PET100	1	PET100	
TRAV8-6	1	TRAV8-6	
CHCHD1	1	CHCHD1	
CFAP299	1	CFAP299	
IGHV7-81	1	IGHV7-81	
CHTF8	1	CHTF8	
HNMT	1	HNMT	
CENPM	1	CENPM	
PRAC2	1	PRAC2	
DNPH1	1	DNPH1	
ABHD17B	1	ABHD17B	
C15orf65	1	C15orf65	
BSPH1	1	BSPH1	
AKR1B1	1	AKR1B1	
ENSA	1	ENSA	
TRGV2	1	TRGV2	
SRXN1	1	SRXN1	
SPATA12	1	SPATA12	
PGAM2	1	PGAM2	
CFAP97D2	1	CFAP97D2	
TIFA	1	TIFA	
PCBD2	1	PCBD2	
DEFB104A	1	DEFB104A	
EXOSC8	1	EXOSC8	
LRRC20	1	LRRC20	
COA7	1	COA7	
UQCR11	1	UQCR11	
MRPL49	1	MRPL49	
GATD1	1	GATD1	
COX7A1	1	COX7A1	
GSTO1	1	GSTO1	
HRK	1	HRK	
PROK1	1	PROK1	
LYPLA2	1	LYPLA2	
DPY30	1	DPY30	
GSTA2	1	GSTA2	
CCL26	1	CCL26	
PPP2CB	1	PPP2CB	
PMM1	1	PMM1	
ATP5MD	1	ATP5MD	
TRBV4-1	1	TRBV4-1	
RALB	1	RALB	
C9orf16	1	C9orf16	
RPL21	1	RPL21	
RCAN2	1	RCAN2	
RAB6B	1	RAB6B	
RBX1	1	RBX1	
COX7B	1	COX7B	
GZMH	1	GZMH	
IGLV2-33	1	IGLV2-33	
DDAH1	1	DDAH1	
NDUFB1	1	NDUFB1	
POLR2G	1	POLR2G	
VPS28	1	VPS28	
GSTM3	1	GSTM3	
COX7A2	1	COX7A2	
IL36RN	1	IL36RN	
APOBEC3H	1	APOBEC3H	
TRGV3	1	TRGV3	
CSRP3	1	CSRP3	
RHEB	1	RHEB	
DCTD	1	DCTD	
UBE2H	1	UBE2H	
NXNL1	1	NXNL1	
TRBV3-1	1	TRBV3-1	
TRAV12-2	1	TRAV12-2	
AIF1	1	AIF1	
CYB5R2	1	CYB5R2	
PPP2CA	1	PPP2CA	
RHOH	1	RHOH	
LYPLA1	1	LYPLA1	
CHP2	1	CHP2	
METTL21A	1	METTL21A	
TNFAIP8	1	TNFAIP8	
DEFB1	1	DEFB1	
NDUFA6	1	NDUFA6	
HEBP1	1	HEBP1	
C8orf88	1	C8orf88	
RAB10	1	RAB10	
OAZ2	1	OAZ2	
ARL4C	1	ARL4C	
HTATIP2	1	HTATIP2	
MYL5	1	MYL5	
EIF4EBP3	1	EIF4EBP3	
SCYGR2	1	SCYGR2	
MOB1B	1	MOB1B	
PPP3R1	1	PPP3R1	
POLR2D	1	POLR2D	
TRBV12-3	1	TRBV12-3	
PCNA	1	PCNA	
LYZ	1	LYZ	
TRAPPC6A	1	TRAPPC6A	
MED21	1	MED21	
MRLN	1	MRLN	
TRAV7	1	TRAV7	
MOB1A	1	MOB1A	
REG1B	1	REG1B	
YWHAH	1	YWHAH	
TRAPPC1	1	TRAPPC1	
COA6	1	COA6	
ALG1L2	1	ALG1L2	
RPS8	1	RPS8	
GSTA5	1	GSTA5	
NIP7	1	NIP7	
